"Mean_Minor","Mean_Round","SD_Round","Mean_variance_R","SD_median_R","SD_inertia_R","Mean_kurtosis_G","SD_variance_G","SD_kurtosis_G","SD_HGLRE_G","SD_SRHGLE_G","SD_LRHGLE_G","Mean_IDM_B","SD_entropy_B","SD_haraCorr_B","SD_IDM_B","SD_IDM_HSV","Mean_GLN_Lab","Mean_LGLRE_Lab","Mean_SRLGLE_Lab","Mean_LRLGLE_Lab","Mean_GLN_Luv","Mean_LGLRE_Luv","Mean_SRLGLE_Luv","Mean_LRLGLE_Luv","Mean_GLN_HE","Mean_skewness_BR","Mean_correlation_BR","Class"
22.21307379,0.671292621,0.154911342,1039.394462,21.9348407,134.4693747,-0.012662508,286.262117,1.011593727,1749.701271,1749.701271,1749.701271,0.089198179,0.723170141,78515852.14,0.020393112,0.019793313,7.567215448,0.001367285,0.001367285,0.001367285,7.567215448,0.001367285,0.001367285,0.001367285,8.486604425,2.897223631,0.000243612,"UDH"
22.65075286,0.647505721,0.15356851,1337.062813,19.29214542,157.4084795,-0.030302626,334.4709849,0.672590755,2111.458742,2111.458742,2111.458742,0.066260162,0.71914196,135958050.8,0.014537053,0.014042356,6.74735159,0.001071459,0.001071459,0.001071459,6.74735159,0.001071459,0.001071459,0.001071459,8.180081682,2.346644087,0.000337987,"UDH"
21.66801035,0.650231884,0.162697043,1478.405838,19.14495548,210.8659435,-0.033615852,526.9141224,0.715361757,2841.309863,2841.309863,2841.309863,0.062193231,0.927295509,266955970.6,0.013469523,0.012842074,6.199346792,0.000796461,0.000796461,0.000796461,6.199346792,0.000796461,0.000796461,0.000796461,6.349082625,3.906478077,0.00036405,"UDH"
24.86868476,0.656135699,0.159125107,1356.575113,20.68968485,147.4546362,-0.288706844,425.3249037,0.594081686,2431.550388,2431.550388,2431.550388,0.079765358,0.916947837,171273923.6,0.01748211,0.017055202,8.107421071,0.000878457,0.000878457,0.000878457,8.107421071,0.000878457,0.000878457,0.000878457,8.956397521,3.168561687,0.000366585,"UDH"
21.34573903,0.637489607,0.156257683,1392.182441,16.99570941,188.3144508,-0.060970339,372.6929819,0.621935022,2496.157881,2496.157881,2496.157881,0.061675292,0.813170922,143994299.2,0.012584819,0.012379031,6.217147879,0.000775521,0.000775521,0.000775521,6.217147879,0.000775521,0.000775521,0.000775521,6.589249138,4.116536994,0.000292029,"UDH"
23.95223656,0.677987097,0.144669584,1255.242353,22.25981904,147.3776496,-0.076655276,339.0686131,0.758856344,2556.340437,2556.340437,2556.340437,0.075857623,0.72219395,112015615.4,0.016580669,0.016358604,7.544702937,0.000794072,0.000794072,0.000794072,7.544702937,0.000794072,0.000794072,0.000794072,8.245869006,2.799213392,0.00039119,"UDH"
23.48027898,0.641534381,0.159394417,1700.447435,25.17743684,176.1161707,0.098295873,497.4560912,1.025188502,2765.878999,2765.878999,2765.878999,0.07475492,0.801932753,146897759.8,0.016894631,0.015291367,6.797348209,0.001072928,0.001072928,0.001072928,6.797348209,0.001072928,0.001072928,0.001072928,8.526400079,1.678480074,0.000413266,"UDH"
24.00823256,0.664218247,0.159182732,1242.979942,23.37887478,132.6749867,-0.110467314,415.6682025,0.804105492,2595.703901,2595.703901,2595.703901,0.087785548,0.734848495,102502288.3,0.016019552,0.016041736,7.898764245,0.000959694,0.000959694,0.000959694,7.898764245,0.000959694,0.000959694,0.000959694,9.819820108,3.063291846,0.000343233,"UDH"
22.60534164,0.639014235,0.161726656,1110.749046,23.29399946,183.6552321,0.394872552,543.8775931,1.207709228,2528.289272,2528.289272,2528.289272,0.091370106,0.70779206,118868736.3,0.019839472,0.019689571,7.923708143,0.000928647,0.000928647,0.000928647,7.923708143,0.000928647,0.000928647,0.000928647,9.504457589,3.12254519,0.000358702,"UDH"
25.16028409,0.674709416,0.149181033,1052.587969,19.32935184,112.4323006,-0.041624836,334.0520457,0.967487566,2338.614853,2338.614853,2338.614853,0.084844597,0.713904075,114703290.6,0.015540866,0.015439316,8.498185789,0.000805011,0.000805011,0.000805011,8.498185789,0.000805011,0.000805011,0.000805011,10.80761044,3.755655158,0.000298693,"UDH"
25.80094659,0.659127072,0.157181531,1337.583512,20.72693196,163.964868,-0.038662896,447.9022353,0.731889891,2669.266347,2669.266347,2669.266347,0.071035657,0.872830447,181926566,0.015472563,0.015279647,8.501853623,0.000719403,0.000719403,0.000719403,8.501853623,0.000719403,0.000719403,0.000719403,9.727630961,3.5141816,0.000402637,"UDH"
24.91540527,0.681130148,0.14255653,1085.333068,23.43768254,117.398473,0.104189455,339.8232707,1.035793223,2409.140175,2409.140175,2409.140175,0.0823777,0.726515317,99382071.25,0.013741337,0.014122213,8.480326959,0.000815939,0.000815939,0.000815939,8.480326959,0.000815939,0.000815939,0.000815939,10.4683243,3.219835095,0.000324367,"UDH"
21.10167103,0.631056075,0.163597228,1228.553099,21.81260506,196.1600302,0.7133428,541.4483918,1.528777233,2571.914254,2571.914254,2571.914254,0.081866851,0.634604793,117491391.1,0.016215873,0.016333436,6.970958818,0.000952476,0.000952476,0.000952476,6.970958818,0.000952476,0.000952476,0.000952476,7.603480694,3.14399772,0.000358388,"UDH"
23.58060746,0.664003552,0.146484984,1438.101982,19.0258374,170.4059467,-0.132384969,413.3734488,0.582643661,2819.377565,2819.377565,2819.377565,0.065814978,0.838948084,188023542.7,0.013969352,0.013376784,6.979929643,0.000815431,0.000815431,0.000815431,6.979929643,0.000815431,0.000815431,0.000815431,7.536400784,4.022881044,0.000414706,"UDH"
22.00078426,0.64448688,0.156672225,1218.243127,19.49304382,163.3332627,-0.255985823,354.0579163,0.57208861,2536.984817,2536.984817,2536.984817,0.077670696,0.970983669,124214990.3,0.019329198,0.018935164,6.886062258,0.001060747,0.001060747,0.001060747,6.886062258,0.001060747,0.001060747,0.001060747,7.319263196,3.741461499,0.000260441,"UDH"
23.99454126,0.654366505,0.154082479,1303.860174,20.32304114,183.1445529,-0.173933815,381.5453029,0.5571206,2657.551121,2657.551121,2657.551121,0.068540264,0.854697693,166096831.2,0.016000695,0.015912643,7.674886479,0.000991517,0.000991517,0.000991517,7.674886479,0.000991517,0.000991517,0.000991517,8.415768655,3.89294373,0.00027738,"UDH"
22.69498276,0.661070881,0.151148085,1477.3576,18.73376301,196.8629635,-0.122804041,433.7358981,0.635618237,2600.874765,2600.874765,2600.874765,0.064633784,0.820062773,173645143.9,0.015686349,0.015544447,6.588873327,0.000813833,0.000813833,0.000813833,6.588873327,0.000813833,0.000813833,0.000813833,6.72050975,4.564854763,0.000350124,"UDH"
20.33830394,0.65299768,0.15842487,1400.67807,19.41574132,183.7512401,-0.116632781,406.4931413,0.634720345,2648.787121,2648.787121,2648.787121,0.06608659,0.941019998,152927291.1,0.014956854,0.014608709,5.654005035,0.000900089,0.000900089,0.000900089,5.654005035,0.000900089,0.000900089,0.000900089,6.021577436,4.058080034,0.000294012,"UDH"
21.18686331,0.641239808,0.161848368,1361.758165,16.9076631,238.2959013,-0.110927969,400.9648242,0.611588201,2588.258525,2588.258525,2588.258525,0.066300573,0.798931587,148923446.2,0.016167587,0.015753666,6.354913617,0.000883046,0.000883046,0.000883046,6.354913617,0.000883046,0.000883046,0.000883046,6.544121189,4.79870215,0.000277687,"UDH"
21.20655368,0.663974737,0.149087574,1424.451891,16.05709934,197.807163,-0.118547475,462.5333473,0.497844245,2497.449209,2497.449209,2497.449209,0.055682067,0.84959444,192348865,0.01109678,0.011010896,5.668638721,0.000690528,0.000690528,0.000690528,5.668638721,0.000690528,0.000690528,0.000690528,6.053022836,5.141226178,0.000326309,"UDH"
24.59755422,0.670129518,0.139778045,1572.066436,24.8162806,119.2346647,-0.009698286,383.5311197,0.961396891,1987.87604,1987.87604,1987.87604,0.082066651,0.710588985,109788137.8,0.014036405,0.013547059,7.651924027,0.00096572,0.00096572,0.00096572,7.651924027,0.00096572,0.00096572,0.00096572,9.567359351,1.711738708,0.000391891,"UDH"
24.34196526,0.666628399,0.146599161,1747.923284,16.33996809,241.8913812,-0.205199547,533.5534028,0.479470764,2573.584835,2573.584835,2573.584835,0.055169221,0.997610551,302630433.2,0.01325751,0.01296923,6.761936793,0.000662966,0.000662966,0.000662966,6.761936793,0.000662966,0.000662966,0.000662966,7.105435653,3.287737214,0.00052192,"UDH"
27.46812152,0.659392405,0.147571476,1314.092056,18.67540672,304.2863322,-0.366249188,426.7433541,0.536252087,2432.212505,2432.212505,2432.212505,0.076480903,0.692643048,189018155.2,0.016698835,0.016520756,9.399414619,0.001888136,0.001888136,0.001888136,9.399414619,0.001888136,0.001888136,0.001888136,11.67589459,2.049105707,0.000348267,"UDH"
24.45524689,0.672773292,0.142052325,1637.82896,19.17445412,226.4612446,-0.167956229,567.7341809,0.556639861,2918.603678,2918.603678,2918.603678,0.060438902,0.971102632,317266122,0.014742946,0.014768599,6.868694712,0.000611133,0.000611133,0.000611133,6.868694712,0.000611133,0.000611133,0.000611133,7.718119471,3.261507067,0.00043772,"UDH"
